model,context,mode,dtype,tool,name,calls,cpu_total_us,cuda_total_us
medium,512,train_step,fp32,torch.profiler,aten::detach,219,508.84800000008545,0
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ReshapeAliasBackward0,48,483.9709999999832,0
medium,512,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",48,0,474.11700000006385
medium,512,train_step,fp32,torch.profiler,aten::unsqueeze,120,471.37800000001926,0
medium,512,train_step,fp32,torch.profiler,aten::scatter_,24,470.7840000000433,123.8130000000674
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0,457.63900000002377
medium,512,train_step,fp32,torch.profiler,aten::ones,24,450.12099999999737,21.217000000001462
medium,512,train_step,fp32,torch.profiler,aten::narrow,96,428.9210000000189,0
medium,512,train_step,fp32,torch.profiler,aten::gt,24,419.73000000000684,24.738999999985936
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ExpandBackward0,96,419.48500000001513,0
medium,512,train_step,fp32,torch.profiler,aten::ne,24,410.16199999999026,23.96999999997479
medium,512,train_step,fp32,torch.profiler,aten::sigmoid,24,408.3620000000037,141.76100000000224
medium,512,train_step,fp32,torch.profiler,aten::unflatten,72,406.311999999994,0
medium,512,train_step,fp32,torch.profiler,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",49,0,402.4979999999705
medium,512,train_step,fp32,torch.profiler,optimizer/zero_grad,1,401.711,0
medium,512,train_step,fp32,torch.profiler,aten::select,96,396.2649999999703,0
medium,512,train_step,fp32,torch.profiler,aten::exp,24,391.591999999996,230.4680000000062
medium,512,train_step,fp32,torch.profiler,SigmoidBackward0,24,387.26799999998184,164.6090000000113
medium,512,train_step,fp32,torch.profiler,aten::clamp_min,24,381.9760000000033,24.769999999983156
medium,512,train_step,fp32,torch.profiler,Optimizer.zero_grad#AdamW.zero_grad,1,373.938,0
medium,512,train_step,fp32,torch.profiler,aten::bitwise_not,24,366.75599999998667,25.76299999999719
medium,512,train_step,fp32,torch.profiler,cudaStreamSynchronize,96,366.61699999997336,0
medium,512,train_step,fp32,torch.profiler,aten::tril,24,333.3869999999897,54.49900000001162
medium,512,train_step,fp32,torch.profiler,attention/value,24,0,323.20300000000134
medium,512,train_step,fp32,torch.profiler,aten::eq,24,316.24100000000544,24.28500000000804
medium,512,train_step,fp32,torch.profiler,aten::sigmoid_backward,24,314.236000000019,164.6090000000113
medium,512,train_step,fp32,torch.profiler,ReshapeAliasBackward0,48,273.20000000000437,0
medium,512,train_step,fp32,torch.profiler,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",73,0,248.7359999999735
medium,512,train_step,fp32,torch.profiler,aten::_reshape_alias,96,234.42300000009072,0
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",24,0,230.4680000000062
medium,512,train_step,fp32,torch.profiler,detach,219,219.40099999983795,0
medium,512,train_step,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",24,0,198.20899999998983
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: IndexBackward0,1,196.21400000000722,37.088999999978114
medium,512,train_step,fp32,torch.profiler,IndexBackward0,1,189.98399999999674,37.088999999978114
medium,512,train_step,fp32,torch.profiler,cudaDeviceGetAttribute,651,186.94699999971135,0
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: NllLossBackward0,1,174.34700000000157,13.279999999998836
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",24,0,164.6090000000113
medium,512,train_step,fp32,torch.profiler,aten::to,416,160.9940000000188,0
medium,512,train_step,fp32,torch.profiler,aten::result_type,1461,159.28900000019712,0
medium,512,train_step,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",49,0,158.30499999999665
medium,512,train_step,fp32,torch.profiler,aten::_index_put_impl_,1,151.79200000001583,13.472999999969034
medium,512,train_step,fp32,torch.profiler,SumBackward1,24,148.32200000002922,0
medium,512,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4::Params),1,0,146.0500000000029
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",24,0,141.76100000000224
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",98,0,141.0990000000893
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",97,0,140.82900000000018
medium,512,train_step,fp32,torch.profiler,loss,1,140.8090000000011,25.055999999996857
medium,512,train_step,fp32,torch.profiler,aten::arange,4,129.6860000000156,3.905999999981759
medium,512,train_step,fp32,torch.profiler,NllLossBackward0,1,125.7410000000018,13.279999999998836
medium,512,train_step,fp32,torch.profiler,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",24,0,123.8130000000674
medium,512,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",49,0,112.90199999993638
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul>)",96,0,104.28199999998424
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: CloneBackward0,24,100.617999999944,0
medium,512,train_step,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::MinNanFunctor<long> >, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::MinNanFunctor<long> >, unsigned int, long, 4, 4>)",48,0,96.89800000000332
medium,512,train_step,fp32,torch.profiler,aten::nll_loss_backward,1,95.71500000000378,13.279999999998836
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",49,0,91.83399999999392
medium,512,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",48,0,91.81099999998696
medium,512,train_step,fp32,torch.profiler,aten::cross_entropy_loss,1,90.80099999999948,25.055999999996857
medium,512,train_step,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::MaxNanFunctor<long> >, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::MaxNanFunctor<long> >, unsigned int, long, 4, 4>)",48,0,89.34400000001142
medium,512,train_step,fp32,torch.profiler,Memcpy DtoH (Device -> Pinned),96,0,83.51099999998587
medium,512,train_step,fp32,torch.profiler,AddBackward0,145,74.78399999997055,0
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>)",48,0,55.48900000000776
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",49,0,54.84699999998247
medium,512,train_step,fp32,torch.profiler,"void at::native::triu_tril_kernel<bool, int, false, 8, false>(at::cuda::detail::TensorInfo<bool, int>, at::cuda::detail::TensorInfo<bool const, int>, long, long, int)",24,0,54.49900000001162
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",49,0,51.617000000100234
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",49,0,51.587000000007265
medium,512,train_step,fp32,torch.profiler,ExpandBackward0,96,49.95400000005611,0
medium,512,train_step,fp32,torch.profiler,aten::log_softmax,1,42.08899999999994,17.055999999996857
medium,512,train_step,fp32,torch.profiler,profile/warmup,1,39.760999999999996,0
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: LogSoftmaxBackward0,1,35.81000000000495,21.023999999997613
medium,512,train_step,fp32,torch.profiler,aten::nll_loss_nd,1,34.395000000004075,8.0
medium,512,train_step,fp32,torch.profiler,aten::nll_loss,1,29.516999999999825,8.0
medium,512,train_step,fp32,torch.profiler,LogSoftmaxBackward0,1,28.583999999995285,21.023999999997613
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}, std::array<char*, 4ul>)",24,0,25.954000000001543
medium,512,train_step,fp32,torch.profiler,aten::nll_loss_forward,1,25.858000000000175,8.0
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",24,0,25.76299999999719
medium,512,train_step,fp32,torch.profiler,loss,1,0,25.727999999995518
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",24,0,24.769999999983156
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>)",24,0,24.28500000000804
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>)",24,0,23.96999999997479
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>)",24,0,23.90400000001955
medium,512,train_step,fp32,torch.profiler,aten::new_zeros,1,20.845999999990454,23.61600000000908
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>)",24,0,23.519999999987704
medium,512,train_step,fp32,torch.profiler,aten::ones_like,1,21.838999999999942,0.864000000001397
medium,512,train_step,fp32,torch.profiler,aten::divide_,1,21.731999999989057,1.5359999999927823
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<bool>, std::array<char*, 1ul> >(int, at::native::FillFunctor<bool>, std::array<char*, 1ul>)",24,0,21.217000000001462
medium,512,train_step,fp32,torch.profiler,aten::_log_softmax_backward_data,1,20.406999999999243,21.023999999997613
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxBackwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)",1,0,21.023999999997613
medium,512,train_step,fp32,torch.profiler,aten::_log_softmax,1,20.219999999993888,17.055999999996857
medium,512,train_step,fp32,torch.profiler,aten::remainder,1,20.20100000000093,1.728000000002794
medium,512,train_step,fp32,torch.profiler,aten::div_,1,19.793999999994412,1.5359999999927823
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxForwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue, long>(float*, float const*, long)",1,0,17.055999999996857
medium,512,train_step,fp32,torch.profiler,CloneBackward0,24,10.232000000003609,0
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)",1,0,8.0
medium,512,train_step,fp32,torch.profiler,aten::new_empty,1,6.088999999978114,0
medium,512,train_step,fp32,torch.profiler,"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",1,0,4.927999999985332
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)",1,0,3.9360000000015134
medium,512,train_step,fp32,torch.profiler,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",1,0,3.2960000000020955
medium,512,train_step,fp32,torch.profiler,aten::detach_,1,2.834999999991851,0
medium,512,train_step,fp32,torch.profiler,cudaStreamIsCapturing,1,2.820000000006985,0
medium,512,train_step,fp32,torch.profiler,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",2,0,1.9529999999908796
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.728000000002794
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.5359999999927823
medium,512,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",1,0,1.1199999999953434
medium,512,train_step,fp32,torch.profiler,detach_,1,0.9170000000158325,0
medium,512,train_step,fp32,torch.profiler,backward,1,0,0.864000000001397
medium,512,train_step,fp32,torch.profiler,aten::lift_fresh,1,0.46499999999650754,0
medium,512,train_step,fp32,torch.profiler,cudaPeekAtLastError,2,0.27500000002328306,0
medium,1024,train_step,fp32,torch.profiler,profile/measure,1,208150.504,88903.1660000002
medium,1024,train_step,fp32,torch.profiler,backward,1,82099.782,1.088000000003376
medium,1024,train_step,fp32,torch.profiler,forward,1,73308.748,51393.133000000125
medium,1024,train_step,fp32,torch.profiler,forward,1,0,71899.163
medium,1024,train_step,fp32,torch.profiler,cudaDeviceSynchronize,2,43007.966999999975,0
medium,1024,train_step,fp32,torch.profiler,Optimizer.step#AdamW.step,1,0,37558.42499999999
medium,1024,train_step,fp32,torch.profiler,optimizer,1,7983.595000000001,37451.888000000064
medium,1024,train_step,fp32,torch.profiler,Optimizer.step#AdamW.step,1,7879.309000000008,37451.888000000064
medium,1024,train_step,fp32,torch.profiler,aten::mm,507,10263.83799999995,32322.187999999922
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: DivBackward0,48,2741.458000000028,24787.523000000103
medium,1024,train_step,fp32,torch.profiler,attention/softmax,24,0,23847.84200000001
medium,1024,train_step,fp32,torch.profiler,attention/softmax,24,10063.426000000023,23597.49200000008
medium,1024,train_step,fp32,torch.profiler,aten::where,240,6473.388999999973,22498.316000000006
medium,1024,train_step,fp32,torch.profiler,DivBackward0,48,2006.850999999995,22338.253000000113
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MmBackward0,169,10954.780000000042,21463.042999999947
medium,1024,train_step,fp32,torch.profiler,MmBackward0,169,9756.118000000046,21463.042999999947
medium,1024,train_step,fp32,torch.profiler,aten::div,193,2749.988000000114,19825.192000000086
medium,1024,train_step,fp32,torch.profiler,aten::mul,1091,13330.968000000115,18015.85899999986
medium,1024,train_step,fp32,torch.profiler,cudaLaunchKernel,3946,17798.68899999997,0
medium,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",144,0,16111.845000000027
medium,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",388,0,15706.052999999833
medium,1024,train_step,fp32,torch.profiler,aten::matmul,217,9258.27999999996,13832.40899999999
medium,1024,train_step,fp32,torch.profiler,aten::item,534,13762.972999999605,86.46900000001506
medium,1024,train_step,fp32,torch.profiler,aten::masked_fill,48,2698.1439999999993,13261.943999999843
medium,1024,train_step,fp32,torch.profiler,aten::is_nonzero,96,13153.152000000015,86.46900000001506
medium,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",96,0,13093.084000000064
medium,1024,train_step,fp32,torch.profiler,aten::_local_scalar_dense,534,12930.190999999793,86.46900000001506
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MulBackward0,338,12290.577000000005,6370.1730000000825
medium,1024,train_step,fp32,torch.profiler,cudaStreamSynchronize,96,11712.63300000002,0
medium,1024,train_step,fp32,torch.profiler,attention/scores,24,0,11573.86799999997
medium,1024,train_step,fp32,torch.profiler,attention/scores,24,5745.471999999977,11511.785999999975
medium,1024,train_step,fp32,torch.profiler,aten::add_,556,3082.93399999963,8773.91799999983
medium,1024,train_step,fp32,torch.profiler,aten::bmm,144,3603.1410000000205,8718.8050000001
medium,1024,train_step,fp32,torch.profiler,aten::copy_,289,3175.4759999999605,7941.311999999969
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),72,0,7684.427000000025
medium,1024,train_step,fp32,torch.profiler,aten::_foreach_mul_,2,733.8549999999814,7583.308000000165
medium,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",42,0,7583.308000000165
medium,1024,train_step,fp32,torch.profiler,aten::clone,144,2993.707999999994,7430.223999999951
